transaction_id,timestamp,amount,payment_method,bank,device,city,status,failure_reason
10062,2026-09-04 05:59:38.673227,500.21,CARD,SBI,Android,Pune,SUCCESS,
28155,2026-09-04 05:59:39.673227,1977.29,CARD,SBI,Android,Bangalore,SUCCESS,
40334,2026-09-04 05:59:42.673227,1815.08,CARD,AXIS,iOS,Bangalore,SUCCESS,
6156,2026-09-04 05:59:48.673227,879.12,UPI,SBI,Android,Mumbai,SUCCESS,
37429,2026-09-04 05:59:52.673227,1951.91,UPI,HDFC,iOS,Hyderabad,SUCCESS,
2042,2026-09-04 05:59:54.673227,592.45,WALLET,AXIS,Web,Delhi,SUCCESS,
16051,2026-09-04 05:59:58.673227,542.57,UPI,AXIS,Web,Hyderabad,SUCCESS,
40564,2026-09-04 05:59:59.673227,1726.95,CARD,ICICI,Android,Bangalore,SUCCESS,
1827,2026-09-04 06:00:05.673227,392.37,NETBANKING,KOTAK,Android,Hyderabad,FAILED,TECHNICAL_ERROR
40660,2026-09-04 06:00:05.673227,530.04,UPI,SBI,Web,Pune,SUCCESS,
41735,2026-09-04 06:00:08.673227,918.7,CARD,ICICI,Android,Bangalore,SUCCESS,
31329,2026-09-04 06:00:09.673227,1113.72,UPI,SBI,iOS,Pune,SUCCESS,
17669,2026-09-04 06:00:14.673227,1491.43,UPI,KOTAK,Web,Delhi,FAILED,BANK_DECLINE
32071,2026-09-04 06:00:15.673227,1388.88,CARD,KOTAK,Web,Pune,SUCCESS,
15875,2026-09-04 06:00:15.673227,588.69,UPI,KOTAK,Android,Delhi,SUCCESS,
32001,2026-09-04 06:00:17.673227,3718.29,NETBANKING,ICICI,Android,Pune,SUCCESS,
6476,2026-09-04 06:00:18.673227,1232.31,UPI,ICICI,Android,Hyderabad,SUCCESS,
8184,2026-09-04 06:00:21.673227,2752.04,UPI,HDFC,Android,Pune,SUCCESS,
35601,2026-09-04 06:00:22.673227,606.55,NETBANKING,ICICI,Android,Hyderabad,SUCCESS,
11688,2026-09-04 06:00:25.673227,3895.44,CARD,ICICI,Web,Bangalore,SUCCESS,
2646,2026-09-04 06:00:28.673227,589.7,UPI,SBI,Android,Hyderabad,SUCCESS,
48572,2026-09-04 06:00:28.673227,1988.21,CARD,KOTAK,Web,Mumbai,FAILED,INSUFFICIENT_FUNDS
12253,2026-09-04 06:00:29.673227,3624.29,UPI,AXIS,Android,Delhi,SUCCESS,
14051,2026-09-04 06:00:30.673227,1334.64,CARD,AXIS,Android,Pune,SUCCESS,
30350,2026-09-04 06:00:30.673227,2574.74,UPI,SBI,iOS,Pune,SUCCESS,
30801,2026-09-04 06:00:33.673227,1553.8,NETBANKING,ICICI,Android,Bangalore,SUCCESS,
46243,2026-09-04 06:00:34.673227,813.7,UPI,KOTAK,Web,Bangalore,SUCCESS,
12601,2026-09-04 06:00:36.673227,568.47,UPI,HDFC,iOS,Delhi,SUCCESS,
6464,2026-09-04 06:00:37.673227,341.82,CARD,ICICI,Android,Bangalore,SUCCESS,
4143,2026-09-04 06:00:37.673227,451.94,UPI,AXIS,Web,Hyderabad,SUCCESS,
33811,2026-09-04 06:00:39.673227,685.14,UPI,HDFC,Android,Pune,SUCCESS,
24579,2026-09-04 06:00:41.673227,528.07,UPI,SBI,Web,Mumbai,SUCCESS,
30054,2026-09-04 06:00:42.673227,4384.4,NETBANKING,KOTAK,Web,Delhi,FAILED,TIMEOUT
29306,2026-09-04 06:00:44.673227,1175.09,NETBANKING,AXIS,Web,Bangalore,SUCCESS,
47289,2026-09-04 06:00:53.673227,3939.39,NETBANKING,KOTAK,Web,Bangalore,SUCCESS,
47297,2026-09-04 06:00:55.673227,1349.8,CARD,ICICI,Web,Hyderabad,SUCCESS,
28456,2026-09-04 06:00:56.673227,2091.24,UPI,SBI,iOS,Bangalore,SUCCESS,
33781,2026-09-04 06:00:59.673227,2977.64,NETBANKING,ICICI,iOS,Hyderabad,SUCCESS,
15139,2026-09-04 06:01:04.673227,3073.9,UPI,HDFC,Android,Bangalore,SUCCESS,
38368,2026-09-04 06:01:04.673227,3879.01,CARD,HDFC,Web,Pune,SUCCESS,
43320,2026-09-04 06:01:06.673227,576.13,UPI,KOTAK,Web,Bangalore,SUCCESS,
15272,2026-09-04 06:01:07.673227,1320.24,UPI,ICICI,Android,Hyderabad,SUCCESS,
15016,2026-09-04 06:01:07.673227,309.82,CARD,AXIS,Android,Bangalore,SUCCESS,
39946,2026-09-04 06:01:07.673227,288.78,CARD,SBI,Android,Pune,SUCCESS,
39325,2026-09-04 06:01:09.673227,1071.57,WALLET,KOTAK,Android,Hyderabad,SUCCESS,
47622,2026-09-04 06:01:09.673227,687.34,CARD,ICICI,iOS,Pune,SUCCESS,
40330,2026-09-04 06:01:10.673227,566.88,UPI,AXIS,iOS,Hyderabad,SUCCESS,
1942,2026-09-04 06:01:10.673227,288.6,UPI,KOTAK,Android,Mumbai,SUCCESS,
31030,2026-09-04 06:01:11.673227,1649.86,UPI,ICICI,Android,Pune,SUCCESS,
37878,2026-09-04 06:01:15.673227,391.27,UPI,HDFC,Android,Mumbai,FAILED,TIMEOUT
7938,2026-09-04 06:01:17.673227,1138.24,NETBANKING,AXIS,Android,Delhi,SUCCESS,
44958,2026-09-04 06:01:25.673227,640.11,UPI,AXIS,Web,Mumbai,SUCCESS,
40809,2026-09-04 06:01:28.673227,3251.29,CARD,SBI,Android,Pune,SUCCESS,
42579,2026-09-04 06:01:29.673227,385.26,UPI,ICICI,Android,Hyderabad,SUCCESS,
18938,2026-09-04 06:01:30.673227,642.24,CARD,ICICI,Android,Delhi,SUCCESS,
40685,2026-09-04 06:01:30.673227,634.13,UPI,AXIS,Web,Delhi,SUCCESS,
21332,2026-09-04 06:01:37.673227,561.03,UPI,AXIS,iOS,Delhi,SUCCESS,
16252,2026-09-04 06:01:38.673227,514.58,CARD,KOTAK,Android,Delhi,SUCCESS,
30302,2026-09-04 06:01:43.673227,1414.6,CARD,SBI,Web,Delhi,SUCCESS,
22322,2026-09-04 06:01:44.673227,4284.14,UPI,ICICI,Android,Delhi,SUCCESS,
30646,2026-09-04 06:01:44.673227,717.36,UPI,KOTAK,Android,Delhi,SUCCESS,
23614,2026-09-04 06:01:46.673227,757.75,UPI,HDFC,Android,Bangalore,SUCCESS,
33763,2026-09-04 06:01:53.673227,2097.27,UPI,AXIS,iOS,Bangalore,SUCCESS,
3008,2026-09-04 06:01:53.673227,950.23,UPI,HDFC,Web,Delhi,SUCCESS,
35169,2026-09-04 06:01:55.673227,5456.34,UPI,ICICI,Web,Mumbai,SUCCESS,
16753,2026-09-04 06:01:57.673227,1399.46,NETBANKING,HDFC,Android,Delhi,SUCCESS,
11546,2026-09-04 06:01:58.673227,3975.0,UPI,KOTAK,iOS,Pune,SUCCESS,
16663,2026-09-04 06:01:59.673227,1034.79,UPI,ICICI,Android,Delhi,SUCCESS,
21414,2026-09-04 06:02:06.673227,1537.86,UPI,KOTAK,Android,Bangalore,SUCCESS,
26330,2026-09-04 06:02:06.673227,530.82,UPI,KOTAK,Web,Hyderabad,SUCCESS,
44196,2026-09-04 06:02:08.673227,850.23,UPI,AXIS,Web,Mumbai,SUCCESS,
18403,2026-09-04 06:02:09.673227,1227.19,CARD,HDFC,Android,Delhi,SUCCESS,
17596,2026-09-04 06:02:09.673227,744.16,UPI,AXIS,iOS,Mumbai,SUCCESS,
8637,2026-09-04 06:02:10.673227,2475.0,CARD,SBI,iOS,Pune,SUCCESS,
49305,2026-09-04 06:02:15.673227,981.44,CARD,HDFC,Android,Bangalore,SUCCESS,
11438,2026-09-04 06:02:16.673227,577.06,UPI,KOTAK,Android,Mumbai,SUCCESS,
13137,2026-09-04 06:02:18.673227,1309.87,UPI,HDFC,iOS,Delhi,SUCCESS,
23616,2026-09-04 06:02:18.673227,767.68,CARD,SBI,Android,Hyderabad,FAILED,BANK_DECLINE
12087,2026-09-04 06:02:21.673227,1632.26,NETBANKING,HDFC,Web,Bangalore,SUCCESS,
2809,2026-09-04 06:02:22.673227,2313.11,CARD,KOTAK,Web,Pune,SUCCESS,
40,2026-09-04 06:02:25.673227,1717.5,UPI,KOTAK,Android,Delhi,SUCCESS,
35866,2026-09-04 06:02:26.673227,4002.69,UPI,ICICI,iOS,Mumbai,SUCCESS,
43565,2026-09-04 06:02:27.673227,757.33,CARD,SBI,Web,Hyderabad,SUCCESS,
33478,2026-09-04 06:02:31.673227,464.92,UPI,KOTAK,iOS,Hyderabad,SUCCESS,
33336,2026-09-04 06:02:34.673227,454.21,UPI,HDFC,Android,Delhi,SUCCESS,
43595,2026-09-04 06:02:34.673227,838.81,NETBANKING,HDFC,iOS,Hyderabad,SUCCESS,
17802,2026-09-04 06:02:35.673227,354.79,CARD,ICICI,Android,Mumbai,SUCCESS,
5926,2026-09-04 06:02:44.673227,593.19,NETBANKING,HDFC,iOS,Mumbai,SUCCESS,
26859,2026-09-04 06:02:45.673227,914.36,CARD,AXIS,Android,Mumbai,SUCCESS,
43637,2026-09-04 06:02:45.673227,3409.63,UPI,SBI,iOS,Bangalore,SUCCESS,
29429,2026-09-04 06:02:47.673227,1149.64,NETBANKING,ICICI,Android,Mumbai,SUCCESS,
7752,2026-09-04 06:02:47.673227,1320.96,UPI,SBI,Android,Delhi,SUCCESS,
14758,2026-09-04 06:02:49.673227,265.84,CARD,KOTAK,Web,Hyderabad,SUCCESS,
25678,2026-09-04 06:02:53.673227,1212.26,UPI,SBI,Web,Bangalore,FAILED,BANK_DECLINE
16834,2026-09-04 06:02:53.673227,1859.71,UPI,AXIS,Android,Hyderabad,SUCCESS,
46017,2026-09-04 06:02:54.673227,306.5,UPI,KOTAK,Android,Bangalore,SUCCESS,
21586,2026-09-04 06:02:56.673227,1619.92,NETBANKING,AXIS,Web,Mumbai,SUCCESS,
7915,2026-09-04 06:02:57.673227,364.56,UPI,KOTAK,iOS,Mumbai,SUCCESS,
3845,2026-09-04 06:02:59.673227,1777.7,CARD,ICICI,Android,Delhi,FAILED,BANK_DECLINE
25935,2026-09-04 06:02:59.673227,2440.41,UPI,HDFC,iOS,Delhi,SUCCESS,
11549,2026-09-04 06:02:59.673227,1218.1,NETBANKING,SBI,iOS,Pune,FAILED,TIMEOUT
22141,2026-09-04 06:03:00.673227,1274.38,UPI,KOTAK,iOS,Bangalore,SUCCESS,
18604,2026-09-04 06:03:02.673227,726.36,UPI,KOTAK,Web,Bangalore,SUCCESS,
30684,2026-09-04 06:03:02.673227,911.61,UPI,KOTAK,Web,Hyderabad,SUCCESS,
14465,2026-09-04 06:03:06.673227,862.71,UPI,ICICI,Android,Mumbai,SUCCESS,
41216,2026-09-04 06:03:06.673227,420.87,CARD,HDFC,Android,Hyderabad,SUCCESS,
37186,2026-09-04 06:03:07.673227,185.15,UPI,KOTAK,Android,Mumbai,SUCCESS,
40121,2026-09-04 06:03:07.673227,1817.71,CARD,HDFC,Android,Bangalore,SUCCESS,
28988,2026-09-04 06:03:10.673227,1342.69,NETBANKING,SBI,Web,Delhi,SUCCESS,
45172,2026-09-04 06:03:10.673227,331.71,UPI,AXIS,iOS,Delhi,SUCCESS,
16574,2026-09-04 06:03:15.673227,410.38,NETBANKING,AXIS,Android,Delhi,SUCCESS,
15604,2026-09-04 06:03:17.673227,450.83,CARD,AXIS,iOS,Hyderabad,SUCCESS,
9420,2026-09-04 06:03:17.673227,433.51,CARD,KOTAK,Android,Pune,SUCCESS,
24966,2026-09-04 06:03:17.673227,831.66,UPI,AXIS,Android,Delhi,SUCCESS,
30058,2026-09-04 06:03:17.673227,1493.87,NETBANKING,KOTAK,iOS,Pune,SUCCESS,
20894,2026-09-04 06:03:18.673227,645.97,CARD,AXIS,iOS,Pune,SUCCESS,
44980,2026-09-04 06:03:18.673227,645.47,UPI,KOTAK,Web,Mumbai,SUCCESS,
14691,2026-09-04 06:03:18.673227,1407.69,NETBANKING,KOTAK,Android,Bangalore,SUCCESS,
24171,2026-09-04 06:03:19.673227,385.31,NETBANKING,KOTAK,Web,Mumbai,SUCCESS,
17979,2026-09-04 06:03:20.673227,593.38,CARD,SBI,Android,Bangalore,SUCCESS,
11763,2026-09-04 06:03:21.673227,13692.53,UPI,AXIS,Web,Delhi,SUCCESS,
14946,2026-09-04 06:03:22.673227,1072.69,UPI,KOTAK,Web,Delhi,SUCCESS,
7713,2026-09-04 06:03:23.673227,228.8,UPI,SBI,Web,Bangalore,SUCCESS,
42128,2026-09-04 06:03:24.673227,1541.26,CARD,ICICI,iOS,Hyderabad,SUCCESS,
44577,2026-09-04 06:03:24.673227,1187.42,UPI,KOTAK,Android,Delhi,SUCCESS,
46896,2026-09-04 06:03:25.673227,1982.97,UPI,AXIS,Web,Mumbai,SUCCESS,
45193,2026-09-04 06:03:26.673227,1300.72,UPI,ICICI,Android,Hyderabad,SUCCESS,
45543,2026-09-04 06:03:29.673227,279.55,CARD,HDFC,Android,Mumbai,SUCCESS,
6446,2026-09-04 06:03:30.673227,1298.27,NETBANKING,SBI,Android,Pune,SUCCESS,
13206,2026-09-04 06:03:33.673227,3020.9,UPI,HDFC,Android,Bangalore,FAILED,BANK_DECLINE
34605,2026-09-04 06:03:33.673227,805.37,UPI,ICICI,iOS,Delhi,SUCCESS,
29140,2026-09-04 06:03:43.673227,913.16,UPI,SBI,Android,Hyderabad,SUCCESS,
47576,2026-09-04 06:03:45.673227,193.86,NETBANKING,HDFC,iOS,Hyderabad,SUCCESS,
13230,2026-09-04 06:03:46.673227,2548.42,UPI,HDFC,Android,Bangalore,SUCCESS,
5690,2026-09-04 06:03:48.673227,301.55,CARD,HDFC,iOS,Delhi,SUCCESS,
37842,2026-09-04 06:03:52.673227,5031.78,NETBANKING,ICICI,Web,Hyderabad,SUCCESS,
42185,2026-09-04 06:03:54.673227,2677.81,UPI,AXIS,iOS,Delhi,SUCCESS,
37375,2026-09-04 06:03:55.673227,3102.65,NETBANKING,AXIS,iOS,Hyderabad,SUCCESS,
4641,2026-09-04 06:03:56.673227,3435.96,UPI,HDFC,Web,Mumbai,SUCCESS,
46482,2026-09-04 06:03:57.673227,622.42,UPI,SBI,Android,Bangalore,SUCCESS,
39743,2026-09-04 06:03:57.673227,2417.48,NETBANKING,AXIS,Android,Bangalore,SUCCESS,
7561,2026-09-04 06:03:58.673227,3167.71,CARD,ICICI,Android,Hyderabad,SUCCESS,
37264,2026-09-04 06:03:58.673227,1175.13,WALLET,ICICI,iOS,Mumbai,SUCCESS,
48850,2026-09-04 06:03:59.673227,345.42,UPI,KOTAK,iOS,Mumbai,FAILED,BANK_DECLINE
21574,2026-09-04 06:04:02.673227,1607.52,UPI,KOTAK,Android,Bangalore,SUCCESS,
45331,2026-09-04 06:04:10.673227,1486.7,UPI,SBI,Web,Bangalore,SUCCESS,
16674,2026-09-04 06:04:11.673227,716.18,UPI,KOTAK,Android,Hyderabad,SUCCESS,
33640,2026-09-04 06:04:15.673227,333.76,UPI,HDFC,Web,Delhi,SUCCESS,
26872,2026-09-04 06:04:18.673227,2215.95,UPI,SBI,Web,Pune,SUCCESS,
5390,2026-09-04 06:04:19.673227,350.02,UPI,AXIS,Android,Hyderabad,SUCCESS,
40549,2026-09-04 06:04:21.673227,266.54,UPI,KOTAK,Web,Hyderabad,SUCCESS,
12339,2026-09-04 06:04:24.673227,1497.25,CARD,SBI,Web,Delhi,SUCCESS,
4060,2026-09-04 06:04:27.673227,374.6,UPI,KOTAK,Android,Delhi,FAILED,BANK_DECLINE
11099,2026-09-04 06:04:28.673227,2453.44,UPI,ICICI,iOS,Bangalore,SUCCESS,
43491,2026-09-04 06:04:31.673227,2128.47,CARD,ICICI,Android,Delhi,SUCCESS,
37724,2026-09-04 06:04:43.673227,2760.6,CARD,AXIS,Android,Bangalore,SUCCESS,
18990,2026-09-04 06:04:44.673227,953.02,CARD,KOTAK,iOS,Delhi,SUCCESS,
39505,2026-09-04 06:04:45.673227,276.4,UPI,KOTAK,Android,Pune,SUCCESS,
29850,2026-09-04 06:04:52.673227,2016.26,CARD,AXIS,Web,Pune,SUCCESS,
36975,2026-09-04 06:04:53.673227,2413.59,UPI,AXIS,Android,Delhi,SUCCESS,
42393,2026-09-04 06:04:55.673227,886.43,CARD,HDFC,Android,Delhi,SUCCESS,
23191,2026-09-04 06:04:55.673227,372.78,NETBANKING,ICICI,Android,Delhi,SUCCESS,
46432,2026-09-04 06:04:56.673227,932.83,CARD,SBI,Android,Pune,SUCCESS,
45533,2026-09-04 06:04:57.673227,2871.22,UPI,ICICI,Android,Pune,SUCCESS,
15856,2026-09-04 06:04:57.673227,290.69,NETBANKING,SBI,iOS,Bangalore,SUCCESS,
6632,2026-09-04 06:04:58.673227,2211.04,CARD,SBI,iOS,Delhi,SUCCESS,
37083,2026-09-04 06:04:59.673227,506.12,UPI,HDFC,Android,Mumbai,SUCCESS,
28626,2026-09-04 06:05:00.673227,1273.4,UPI,AXIS,Web,Pune,SUCCESS,
9997,2026-09-04 06:05:03.673227,937.55,UPI,ICICI,Web,Mumbai,FAILED,TIMEOUT
23562,2026-09-04 06:05:05.673227,547.22,CARD,HDFC,Android,Delhi,SUCCESS,
3505,2026-09-04 06:05:05.673227,945.26,UPI,AXIS,Web,Bangalore,SUCCESS,
33586,2026-09-04 06:05:05.673227,281.28,CARD,AXIS,iOS,Delhi,SUCCESS,
26577,2026-09-04 06:05:14.673227,1160.56,UPI,HDFC,Web,Pune,SUCCESS,
12943,2026-09-04 06:05:15.673227,1537.54,WALLET,SBI,Web,Delhi,SUCCESS,
12353,2026-09-04 06:05:18.673227,438.87,UPI,AXIS,Android,Mumbai,SUCCESS,
28442,2026-09-04 06:05:23.673227,1316.73,UPI,SBI,Android,Pune,SUCCESS,
16622,2026-09-04 06:05:24.673227,272.73,CARD,SBI,Android,Hyderabad,SUCCESS,
31372,2026-09-04 06:05:27.673227,1278.23,CARD,SBI,Android,Delhi,SUCCESS,
46000,2026-09-04 06:05:35.673227,1527.32,UPI,AXIS,Android,Hyderabad,SUCCESS,
48336,2026-09-04 06:05:38.673227,708.85,UPI,SBI,Web,Bangalore,SUCCESS,
35666,2026-09-04 06:05:44.673227,824.15,CARD,HDFC,Android,Delhi,SUCCESS,
3040,2026-09-04 06:05:47.673227,555.55,UPI,ICICI,Android,Hyderabad,SUCCESS,
5316,2026-09-04 06:05:48.673227,1433.84,WALLET,KOTAK,Android,Bangalore,SUCCESS,
5121,2026-09-04 06:05:49.673227,342.16,UPI,AXIS,Android,Hyderabad,SUCCESS,
45511,2026-09-04 06:05:49.673227,565.6,NETBANKING,ICICI,Android,Hyderabad,SUCCESS,
7829,2026-09-04 06:05:49.673227,3630.55,UPI,KOTAK,Android,Pune,SUCCESS,
49169,2026-09-04 06:05:54.673227,2509.16,UPI,AXIS,Android,Mumbai,SUCCESS,
509,2026-09-04 06:05:54.673227,1760.91,WALLET,ICICI,Web,Bangalore,SUCCESS,
3804,2026-09-04 06:05:57.673227,903.2,UPI,SBI,iOS,Mumbai,SUCCESS,
11038,2026-09-04 06:05:58.673227,253.41,UPI,SBI,Android,Pune,SUCCESS,
4957,2026-09-04 06:06:00.673227,639.94,UPI,AXIS,Android,Bangalore,SUCCESS,
33203,2026-09-04 06:06:03.673227,1532.63,UPI,HDFC,Android,Pune,FAILED,TIMEOUT
21603,2026-09-04 06:06:03.673227,298.98,UPI,HDFC,iOS,Pune,SUCCESS,
36297,2026-09-04 06:06:03.673227,3134.24,CARD,KOTAK,iOS,Hyderabad,SUCCESS,
4746,2026-09-04 06:06:11.673227,778.0,UPI,ICICI,Web,Bangalore,SUCCESS,
10311,2026-09-04 06:06:14.673227,1422.73,UPI,HDFC,Web,Hyderabad,SUCCESS,
45021,2026-09-04 06:06:15.673227,1910.07,CARD,AXIS,Android,Mumbai,SUCCESS,
33779,2026-09-04 06:06:15.673227,1298.92,CARD,ICICI,iOS,Bangalore,SUCCESS,
9852,2026-09-04 06:06:16.673227,1452.74,NETBANKING,KOTAK,Web,Hyderabad,SUCCESS,
34077,2026-09-04 06:06:19.673227,521.1,UPI,AXIS,Android,Delhi,SUCCESS,
20885,2026-09-04 06:06:20.673227,1082.53,UPI,ICICI,iOS,Pune,SUCCESS,
3888,2026-09-04 06:06:21.673227,2185.56,UPI,KOTAK,Android,Bangalore,SUCCESS,
8141,2026-09-04 06:06:27.673227,140.78,UPI,AXIS,Web,Hyderabad,SUCCESS,
19056,2026-09-04 06:06:27.673227,721.06,CARD,AXIS,iOS,Pune,SUCCESS,
36659,2026-09-04 06:06:28.673227,1006.98,UPI,KOTAK,Web,Bangalore,SUCCESS,
33423,2026-09-04 06:06:29.673227,1081.81,UPI,HDFC,Android,Pune,SUCCESS,
20866,2026-09-04 06:06:32.673227,1342.31,UPI,ICICI,Android,Pune,SUCCESS,
31501,2026-09-04 06:06:37.673227,1793.36,UPI,SBI,iOS,Hyderabad,SUCCESS,
47601,2026-09-04 06:06:38.673227,701.84,NETBANKING,HDFC,iOS,Delhi,SUCCESS,
20636,2026-09-04 06:06:38.673227,456.95,CARD,HDFC,Web,Bangalore,SUCCESS,
27377,2026-09-04 06:06:43.673227,1784.8,UPI,AXIS,Android,Hyderabad,SUCCESS,
13852,2026-09-04 06:06:44.673227,1966.7,UPI,ICICI,iOS,Mumbai,SUCCESS,
40955,2026-09-04 06:06:47.673227,1035.86,CARD,AXIS,Android,Pune,SUCCESS,
30800,2026-09-04 06:06:49.673227,307.72,CARD,AXIS,Android,Pune,SUCCESS,
2202,2026-09-04 06:06:53.673227,1820.33,CARD,AXIS,iOS,Bangalore,SUCCESS,
23877,2026-09-04 06:06:57.673227,1181.21,NETBANKING,KOTAK,iOS,Hyderabad,SUCCESS,
33824,2026-09-04 06:06:59.673227,577.15,UPI,SBI,Android,Mumbai,SUCCESS,
48893,2026-09-04 06:07:00.673227,460.01,NETBANKING,HDFC,Android,Pune,SUCCESS,
40059,2026-09-04 06:07:01.673227,1100.45,UPI,KOTAK,Android,Mumbai,FAILED,BANK_DECLINE
15312,2026-09-04 06:07:01.673227,1014.54,UPI,HDFC,iOS,Pune,SUCCESS,
36198,2026-09-04 06:07:03.673227,188.96,UPI,KOTAK,Web,Bangalore,SUCCESS,
42019,2026-09-04 06:07:04.673227,6715.67,CARD,ICICI,Web,Delhi,SUCCESS,
9471,2026-09-04 06:07:05.673227,1677.64,CARD,ICICI,Web,Pune,SUCCESS,
8893,2026-09-04 06:07:06.673227,1371.25,NETBANKING,AXIS,iOS,Hyderabad,FAILED,BANK_DECLINE
4941,2026-09-04 06:07:07.673227,1033.34,WALLET,HDFC,Android,Delhi,SUCCESS,
23634,2026-09-04 06:07:07.673227,442.02,UPI,HDFC,Web,Pune,SUCCESS,
5010,2026-09-04 06:07:09.673227,179.38,CARD,HDFC,Android,Pune,SUCCESS,
5043,2026-09-04 06:07:15.673227,1988.53,UPI,HDFC,iOS,Mumbai,SUCCESS,
37614,2026-09-04 06:07:15.673227,4966.94,UPI,HDFC,Web,Pune,SUCCESS,
8341,2026-09-04 06:07:16.673227,1018.15,CARD,AXIS,Android,Pune,SUCCESS,
36396,2026-09-04 06:07:21.673227,643.06,UPI,AXIS,Android,Bangalore,SUCCESS,
5744,2026-09-04 06:07:23.673227,1443.86,UPI,ICICI,iOS,Mumbai,SUCCESS,
9835,2026-09-04 06:07:23.673227,1835.52,CARD,HDFC,Android,Hyderabad,SUCCESS,
23336,2026-09-04 06:07:25.673227,371.83,NETBANKING,SBI,Web,Hyderabad,SUCCESS,
21206,2026-09-04 06:07:26.673227,1224.01,UPI,HDFC,iOS,Pune,SUCCESS,
8894,2026-09-04 06:07:27.673227,1051.74,NETBANKING,AXIS,Android,Pune,SUCCESS,
39695,2026-09-04 06:07:29.673227,881.62,NETBANKING,KOTAK,Web,Bangalore,SUCCESS,
27524,2026-09-04 06:07:31.673227,4158.74,CARD,SBI,Android,Bangalore,SUCCESS,
47236,2026-09-04 06:07:31.673227,2113.1,UPI,KOTAK,Web,Mumbai,SUCCESS,
36456,2026-09-04 06:07:34.673227,1050.71,UPI,HDFC,Web,Mumbai,SUCCESS,
21844,2026-09-04 06:07:34.673227,873.64,NETBANKING,HDFC,Android,Mumbai,SUCCESS,
22910,2026-09-04 06:07:35.673227,1621.65,UPI,HDFC,iOS,Mumbai,SUCCESS,
31967,2026-09-04 06:07:37.673227,121.15,UPI,HDFC,Android,Bangalore,SUCCESS,
15033,2026-09-04 06:07:38.673227,1364.32,WALLET,HDFC,iOS,Hyderabad,SUCCESS,
7738,2026-09-04 06:07:42.673227,705.67,UPI,KOTAK,iOS,Mumbai,SUCCESS,
5173,2026-09-04 06:07:43.673227,1231.34,NETBANKING,ICICI,Web,Bangalore,SUCCESS,
548,2026-09-04 06:07:44.673227,1309.23,UPI,AXIS,Android,Mumbai,SUCCESS,
28193,2026-09-04 06:07:50.673227,938.6,UPI,HDFC,Android,Pune,SUCCESS,
36837,2026-09-04 06:07:50.673227,1238.1,NETBANKING,AXIS,Web,Mumbai,SUCCESS,
29267,2026-09-04 06:07:54.673227,1329.78,UPI,ICICI,Android,Bangalore,SUCCESS,
12793,2026-09-04 06:07:57.673227,1714.31,UPI,HDFC,Android,Hyderabad,SUCCESS,
40988,2026-09-04 06:07:58.673227,1603.73,UPI,SBI,Android,Pune,SUCCESS,
28543,2026-09-04 06:07:59.673227,410.67,CARD,KOTAK,Android,Mumbai,SUCCESS,
26723,2026-09-04 06:08:03.673227,826.68,NETBANKING,AXIS,iOS,Bangalore,FAILED,TIMEOUT
18383,2026-09-04 06:08:03.673227,418.02,CARD,SBI,Web,Hyderabad,SUCCESS,
18943,2026-09-04 06:08:08.673227,245.35,UPI,ICICI,Android,Delhi,SUCCESS,
1416,2026-09-04 06:08:09.673227,794.17,CARD,SBI,Android,Pune,SUCCESS,
18086,2026-09-04 06:08:12.673227,732.23,CARD,SBI,Android,Pune,SUCCESS,
19655,2026-09-04 06:08:14.673227,591.77,CARD,ICICI,Android,Hyderabad,SUCCESS,
29491,2026-09-04 06:08:20.673227,1380.73,CARD,HDFC,Android,Pune,SUCCESS,
12367,2026-09-04 06:08:23.673227,1302.71,NETBANKING,KOTAK,Android,Bangalore,SUCCESS,
24783,2026-09-04 06:08:25.673227,851.52,UPI,HDFC,iOS,Bangalore,SUCCESS,
49440,2026-09-04 06:08:27.673227,1869.76,WALLET,KOTAK,Android,Hyderabad,SUCCESS,
30910,2026-09-04 06:08:28.673227,981.14,CARD,SBI,Web,Mumbai,SUCCESS,
23762,2026-09-04 06:08:29.673227,420.24,CARD,KOTAK,Android,Delhi,SUCCESS,
22801,2026-09-04 06:08:32.673227,2347.45,CARD,ICICI,Android,Mumbai,SUCCESS,
37152,2026-09-04 06:08:35.673227,1566.59,NETBANKING,SBI,Android,Delhi,SUCCESS,
23922,2026-09-04 06:08:35.673227,3284.76,CARD,KOTAK,Android,Hyderabad,SUCCESS,
30638,2026-09-04 06:08:38.673227,637.79,CARD,AXIS,Web,Hyderabad,SUCCESS,
38324,2026-09-04 06:08:39.673227,1180.98,UPI,SBI,Android,Mumbai,SUCCESS,
3796,2026-09-04 06:08:40.673227,954.48,UPI,SBI,iOS,Mumbai,SUCCESS,
33562,2026-09-04 06:08:43.673227,2316.82,UPI,KOTAK,Android,Delhi,SUCCESS,
21914,2026-09-04 06:08:46.673227,979.39,UPI,ICICI,iOS,Bangalore,SUCCESS,
16015,2026-09-04 06:08:46.673227,796.9,CARD,HDFC,Web,Pune,SUCCESS,
17978,2026-09-04 06:08:47.673227,124.29,UPI,KOTAK,iOS,Bangalore,SUCCESS,
8555,2026-09-04 06:08:48.673227,81.91,UPI,SBI,iOS,Hyderabad,SUCCESS,
36636,2026-09-04 06:08:48.673227,1038.14,UPI,ICICI,iOS,Bangalore,SUCCESS,
